"createdAt","objectId","updatedAt","keel","nimetus","published","eluarisyndmus","identifikaator","kirjeldus","tegevusvaldkond","teenusetyyp","ministeerium","allasutus","osakondyksus","omanikunimi","omanikuamet","omanikutelefon","omanikuemail","konfinfo","eeltingimus"
"21-01-2016","66e81857-3b8c-40ef-b8d0-533ce4b9372c","21-01-2016","et","Kutse andja õiguste taotlemine õppeasutustele","1","","KUTS-002","Kutsenõukogu annab õppeasutusele kutse andja õiguse ning registreerib ta kutseregistris õppeasutuse taotluse alusel, kui õppekava vastab kutsestandardile ning on riiklikult tunnustatud ehk akrediteeritud.","Töö ja töösuhted","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Haridus- ja Teadusministeeriumi haldusala","Sihtasutus Kutsekoda","","Katrin Kerem","juhatuse liige","6791703","katrin.kerem@kutsekoda.ee","1","Taotlusel tuleb näidata, millise õppekava lõpetajatele millist kutset (kutsenimetus ja tase) soovitakse anda. Kutse andmise õigus antakse iga kutse kohta eraldi. Soovitatav on veel enne taotluse esitamist kontakteeruda Kutsekojaga välja selgitamaks, millised on õiged kutsenimetused ning kas kutsealal on olemas konkursiga valitud kutse andja ja kutsekomisjon, kellega kogu tegevus tuleb kooskõlastada. Kõige lihtsam on selleks Kutsekoja üldmeilile kutsekoda@kutsekoda.ee või koordinaatorile esitada eeltaotlus.

 Õppekava loetakse kutsestandardile vastavaks, kui õppekava õpiväljundites sisalduvad kutsestandardis esitatud kompetentsusnõuded. Kutsestandardile vastavuse tõendamiseks tuleb kutse andja õigusi taotleval õppeasutusel koostada kutsestandardi kompetentside ja õppekava õpiväljundite vastavustabel. Kutsenõukogu nõudmisel tuleb sellele saada vastavushinnang ning seda kinnitav protokolliline väljavõte kutsekomisjonilt. 
 Kui vastaval kutsealal ei ole tegutsevat kutsekomisjoni, moodustab selle Kutsekoda. Kutsekomisjon töötab välja ja arendab kutseõppe tasemeõppega seotud kutseeksami hindamisjuhendeid, eksamimaterjale ning teisi vajalikke dokumente. Nende dokumentide alusel korraldab kutseõppeasutus kutseeksami. 

 Kutse andmisel õppe lõpetamisel kooskõlastab kutsekomisjon õppeasutuse esitatud hindamiskomisjoni liikmete nimekirja ja võib nimekirja ise nimetada tööandjate esindajaid. Hindamiskomisjoni moodustamise põhimõtete kooskõlastamist kutsekomisjoniga kinnitab õppeasutus kutse andja õiguste taotlusele lisatud kutsekomisjoni protokolli väljavõttega.

 Kutse andja õiguste taotlemisel tuleb esitada ka kontaktisik, kes hakkab kutseid kutseregistrisse sisestama ning kelle poole saab tehniliste küsimustega pöörduda.

Kõrgharidustaseme õppekavade kohta antakse kutse andmise õigus tähtajatult. 
Kutseõppe õppekavade kohta antakse kutse andmise õigus kuni kuueks aastaks ehk kutseõppe läbiviimise õiguse kehtivuse lõpuni. Kui kutseõppe läbiviimise õigust pikendatakse uuesti kuueks aastaks, pikeneb automaatselt ka kutse andmise õigus.

 Kutse andmise tasu suuruse kalkuleerib kutsekomisjon ja kinnitab kutsenõukogu. Kutseõppe tasemeõppe lõpetajate kutse andmise tasu suuruse kinnitamisel ei või kutsenõukogu ületada haridus-ja teadusministri kehtestatud ülemmäärasid.

 Kutseõppe tasemeõppe riikliku koolitustellimuse alusel moodustatud koolituskohal õppiva õpilase õppe lõpetamiseks sooritatava kutseeksami kulud kaetakse riigieelarvest.
 Kutseõppe tasemeõppe lõpetamiseks sooritatava kutseeksami kulud jagunevad järgmiselt:
 1) kutseeksami väljatöötamise ja arendamisega ning kutsekomisjoni tööga seotud kulud;
 2) kutseeksami läbiviimisega seotud kulud.
 Kui kutseõppeasutus või kutseõpet andev rakenduskõrgkool tegutseb asjaomasel õppekaval konkursita valitud kutse andjana, kaetakse kutseeksami kulud konkursiga valitud kutse andja kaudu kutsekomisjonile ning kutseeksami kulud kutseeksami läbi viinud õppeasutusele.

 Kui kutseõppeasutusel või rakenduskõrgkoolil ei ole asjaomasel õppekaval konkursita valitud kutse andja õigust, kaetakse kutseõppe tasemeõppe riikliku koolitustellimuse alusel moodustatud koolituskohal õppinud lõpetaja kutseeksami kulud üks kord, kui ta on kutseeksamil osalenud kas õppeaja jooksul või aasta jooksul pärast lõpetamist. Kutseeksami kulud kaetakse kutseeksami läbi viinud kutse andjale.
 Haridus- ja teadusminister kehtestab määrusega kutseõppe tasemeõppe õpilaste kutseeksami kulude ülemmäärad, arvestades kutsealade erisustega ning lähtudes kutseeksamite kulude analüüsist, ülesehitusest ja keerukusest, sealhulgas kutseeksami väljatöötamise, arendamise ja läbiviimise kuludest.
 Kutse andmise õppe lõpetamise korral otsustab õppeasutus. Õppe lõpetamisel loetakse kutse isikule antuks kutse andja õigust omava õppeasutuse väljastataval akadeemilisel õiendil või hinnete lehel tehtava märkega, kutseõppe lõpetamisel lõputunnistusel tehtava märkega.
 Õppeasutus edastab kutseksami sooritanute andmed kutseregistrisse - kutseregistri kasutamise paroolid ja kasutusjuhend edastatakse avaldusel esitatud kontaktisikule kutse andjaks registreerimisel."
"21-01-2016","4c9efd93-72f3-4e55-9ef8-65318e02e452","21-01-2016","et","Päringud kutseregistrist","1","","KUTS-003","Päringud kutseregistrist võimaldavad teavet kutsetunnistuste, kutsenõukogude, kutsestandardite, kutsete ja nende tasemete, kompetentside, kutse andmise korra ning kutset andvate organite kohta. ","Töö ja töösuhted","Interaktiivne infoteenus","Haridus- ja Teadusministeeriumi haldusala","Sihtasutus Kutsekoda","","Katrin Kerem","juhatuse liige","6791703","katrin.kerem@kutsekoda.ee","1",""
"21-01-2016","7ba528ba-0625-4893-9210-5ad2085a025b","21-01-2016","et","Europassi CV koostamise nõustamine","1","","KUTS-004","Europassi CV on Euroopa Liidu poolt välja töötatud standartne CV vorm, mis aitab nii tööd otsida kui pakkuda terves EL-is. Europass.ee aitab kõiki rahvusvahelise CV-de koostamisel, kutsetunnistuste kaasamisel ja andmete ühtsel esitamisel.","Töö ja töösuhted","Interaktiivne infoteenus","Haridus- ja Teadusministeeriumi haldusala","Sihtasutus Kutsekoda","","Margit Paakspuu","Europassi Keskuse juhataja","6791716","margit.paakspuu@europass.ee","1",""
"21-01-2016","0d455003-7fb6-4f7d-8988-7a7c2ee70a20","21-01-2016","et","Euroopa täiskasvanukoolitajate foorum ja infoplatvorm EPALE","1","","KUTS-005","EPALE on mitmekeelne avatud liikmelisusega kogukond õpetajatele, koolitajatele, teadlastele, akadeemikutele, poliitikutele ja igaühele Euroopas, kes on täiskasvanuõppega ametialaselt seotud.","Haridus","Interaktiivne infoteenus","Haridus- ja Teadusministeeriumi haldusala","Sihtasutus Kutsekoda","","Georgi Skorobogatov","EPALE programmi koordinaator","6791753","georgi.skorobogatov@kutsekoda.ee","0",""
"22-01-2016","421f415a-3739-4496-9aeb-b7eb51288747","26-01-2016","et","Toidu käitlemiseks tegevusloa andmine","1","Toidu käitlemine","VET-010","Tegevusloa andmine on menetlus, mille käigus hinnatakse ja kinnitatakse ettevõtte või selle osa, kus toitu käideldakse, vastavust toidualastes õigusaktides sätestatud nõuetele.","Toiduohutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Toiduosakond","Heneli Lamp","Toiduosakonna juhataja","5276399","heneli.lamp@vet.agri.ee","0",""
"22-01-2016","39440df0-2f7d-484a-966d-45a6a0d1fd77","26-01-2016","et","Elusloomade, töötlemata põllumajandustoodete või toiduna kasutamiseks mõeldud töödeldud põllumajandustoodete ettevalmistamise (sh ettevalmistamisega toitlustusettevõttes) ja turuleviimisega tegeleva isiku tunnustamine","1","Mahepõllumajanduse valdkonnas tegutsemine","VET-011","Tunnustamine on menetlus, mille käigus hinnatakse ja kinnitatakse isiku ettevõtte või selle osa vastavust mahepõllumajanduse nõuetele.","Erinõuetega tegevusalad","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Toiduosakond","Heneli Lamp","Toiduosakonna juhataja","5276399","heneli.lamp@vet.agri.ee","0",""
"22-01-2016","f6f7eca6-3425-4d3e-bc75-a6eb245a28d8","26-01-2016","et","Laboratooriumi volitamine ametliku kontrolli tegemisel võetud proovide analüüsimiseks","1","Laboratooriumi volitamine ametliku kontrolli tegemisel võetud proovide analüüsimiseks","VET-012","Toidu sh toiduga kokkupuutumiseks ettenähtud materjalide ja esemete järelevalve käigus võetud proove analüüstakse vastavateks analüüsideks volitatud laboratooriumis. ","Toiduohutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Toiduosakond","Heneli Lamp","Toiduosakonna juhataja","5276399","heneli.lamp@vet.agri.ee","0",""
"26-01-2016","ee3bfeeb-2a61-4b5c-b272-c0876e24b464","28-01-2016","et","Teadus- ja arendustegevuse riiklike toetuste taotlemine","1","","ETAG-002","Eesti Teadusagentuur vahendab teadlastele personaalset uurimistoetust, järeldoktorantuuri personaalset uurimistoetust, institutsionaalset uurimistoetust ja tuumiktaristu toetust. Samuti toetab ETAg Mobilitas Pluss ERC grandi taotlejaid. ","Teadus","Toetus","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Madis Saluveer","uurimistoetuste osakonna juhataja","7300326","madis.saluveer@etag.ee","1",""
"26-01-2016","548714d8-71d2-4019-863b-4a66baf03d4a","26-01-2016","et","Teadus- ja arendustegevuse struktuuritoetuste taotlemine","1","","ETAG-004","Eesti Teadusagentuur toetab valdkondlikku teadus- ja arendustegevust (RITA), teaduse rahvusvahelistumist, teadlaste mobiilsust ja järelkasvu (Mobilitas Pluss) ja rakendusuuringuid nutika spetsiaaliseerumise valdkondades (NUTIKAS). ","Teadus","Toetus","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Oskar Otsus","teadusprogrammide osakonna juhataja","7317350","oskar.otsus@etag.ee","1",""
"26-01-2016","624265ba-8434-4460-9990-3f08b85cea70","26-01-2016","et","Teadus- ja arendustegevuse rahvusvaheliste toetuste taotlemine","1","","ETAG-005","Eesti Teadusagentuur vahendab Euroopa Liidu raamprogrammi Horisont 2020 ja koostööprogrammi COST toetusi; samuti toetab ja nõustab rahvusvahelisi koostööprojekte.","Teadus","Toetus","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Ülle Must","välisteadustöö osakonna juhataja","7300330","ulle.must@etag.ee","1",""
"26-01-2016","d703ee13-4bce-4a29-ae01-9de2c968f723","28-01-2016","et","Teaduse populariseerimistoetuste taotlemine","1","","ETAG-006","Eesti Teadusagentuur korraldab konkursse teaduse populariseerimise projektidele (k.a TeaMe+).","Teadus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Terje Tuisk","teaduse populariseerimise osakonna juhataja","7300333","terje.tuisk@etag.ee","0",""
"26-01-2016","8b7d607d-d3f6-46ee-837c-2af1b0574b68","26-01-2016","et","Digitaalsete ruumiandmete ja aluskaartide kasutusse andmine","1","","MAA-003","Eesti topograafia andmekogu ruumiandmete ning aluskaartide kasutamiseks tuleb täita taotlusvorm ning allkirjastada litsentsileping.","Keskkond","Tellimine","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0","Eraõiguslikele juriidilistele isikutele (äriühingud, mittetulundusühingud) ning füüsilistele isikutele on andmed tasu eest. Teistele tasuta."
"26-01-2016","8331b493-8383-45ca-9b1f-34eba5c933da","26-01-2016","et","Aluskaardi väljatrükk paberile","1","","MAA-004","Teenuse kasutajal on võimalik valida väljatrüki mõõtkava, ulatust,  aluskaarti ning andmete koosseisu.","Riigi infosüsteemide kasutamine","Tellimine","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","565d5eff-175f-48ec-a604-ee292ab89b4f","26-01-2016","et","Digitaalsete katastripiiride tellimine","1","","MAA-005","Digitaalsete katastripiiride saamiseks tuleb täita taotlusankeet ja tasuda riigilõiv, andmed edastatakse tellijale elektronposti teel.","Riigi infosüsteemide kasutamine","Tellimine","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","b1c01554-35e8-4fe1-aef4-051b1a74c9ac","28-01-2016","et","Kaardirakenduste tugi","1","","MAA-010","Kaardirakenduste administreerimine ja tugi, avalike teenuste tugi.","Riigi infosüsteemide kasutamine","Konsultatsioon","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","57efc6a7-aa13-44a7-b11d-a22ba69d2137","28-01-2016","et","X-GISi urliga pöördumine","1","","MAA-011","URL-iga saab pöörduda veebipõhisest portaalist, kodulehelt või andmebaasist maa-ameti kaardirakendusse kasutades parameetritena aadressi, koordinaate, katastriüksuse tunnust vms.","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","1eda92b3-b19a-46d8-b6ab-b51cb4ae54fc","26-01-2016","et","Tervikteede loomine","1","","MAA-012","Teeregistrisse kantud tee tervikliku ruumikuju loomine Eesti topograafia andmekogu andmete alusel.","Riigi infosüsteemide kasutamine","Tellimine","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","810579fa-84c2-46ff-81b5-6ea1f566beb1","28-01-2016","et","Natura 2000 erametsatoetuse toetusõiguslike alade väljaselgitamine","1","","MAA-013","Natura 2000 erametsatoetuse toetusõiguslike alade  väljaselgitamine erinevate registrite ruumiandmete alusel  ning avalikustamine","Metsandus","Interaktiivne infoteenus","Keskkonnaministeeriumi haldusala","Maa-amet","Geoinformaatika osakond","Lea Pauts","geoinformaatika osakonna juhataja asetäitja","+372 6750 186","Lea.Pauts@maaamet.ee","0",""
"26-01-2016","358b9f67-c612-438a-b5c7-2944fa5138bd","26-01-2016","et","Õpetajate koolitamine õpilaste uurimistööde ja leiutamise juhendamiseks","1","","ETAG-007","Eesti Teadusagentuur viib läbi õpilaste uurimistööde juhendamise koolitusi. Koolitus on mõeldud kõikidele aineõpetajatele ning selle käigus käsitletakse uurimistöö etappe ja tutvustatakse Soome mudelit ning analüüsitakse konkursitöid.","Teadus","Konsultatsioon","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Terje Tuisk","teaduse populariseerimise osakonna juhataja","7300333","terje.tuisk@etag.ee","1",""
"26-01-2016","734d616d-3eb3-49e3-8b4d-dd10e22923ba","28-01-2016","et","Välisteadlaste nõustamine ja koolitamine","1","","ETAG-009","Eesti Teadusagentuur tutvustab Eestis teaduse tegemise võimalusi rahvusvaheliselt ning aitab siia tulnud välisteadlastel ja -tudengitel Eestis kohaneda. ","Teadus","Konsultatsioon","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Ülle Must","välisteaduskoostöö osakonna juhataja","7300330","ulle.must@etag.ee","0",""
"26-01-2016","4f10feda-68f8-4da6-80ae-67483dbc4e4e","28-01-2016","et","Eesti Teadusinfosüsteemi (ETIS) kasutajatugi","1","","ETAG-010","ETIS koondab informatsiooni teadus- ja arendusasutuste, teadlaste, teadusprojektide ning erinevate teadustegevuste tulemuste kohta. ETISesse saab esitada erinevaid taotlusi. Küsimuste korral pöörduda ETAg-i poole.","Teadus","Konsultatsioon","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Marika Meltsas","Eesti Teadusinfosüsteemi osakonna juhataja","7300323","marika.meltsas@etag.ee","1",""
"26-01-2016","01dcf530-8074-4792-9119-221010fedbcd","28-01-2016","et","Osalemine õpilaste ja üliõpilaste riiklikel teadusalastel konkurssitel","1","","ETAG-011","Eesti Teadusagentuur korraldab konkursse kasvatusteaduslike töödele, õpilaste ja üliõpilaste teadustöödele, õpilasleiutajatele ja noortele uurijatele. Samuti korraldab ETAg teadust populariseerivaid üritusi.","Teadus","Konsultatsioon","Haridus- ja Teadusministeeriumi haldusala","Eesti Teadusagentuur","","Terje Tuisk","teaduse populariseerimise osakonna juhataja","7300323","terje.tuisk@etag.ee","0",""
"26-01-2016","00e29296-9875-49dd-b9c7-d51bddbb4b35","28-01-2016","et","Keskkonnaregistri maardlate nimistu andmete registreerimine","1","","MAA-014","Kaevandamisloa, geoloogilise uuringu loa, üldgeoloogilise uurimistöö loa taotluse ja geoloogilise uuringu aruande andmete kontrollimine, lubade ja uuringuaruannete andmete vastuvõtmine, maavaravarude koondbilansi koostamine.","Maapõu","Aruandlus","Keskkonnaministeeriumi haldusala","Maa-amet","Geoloogia osakond","Reet Roosalu","Geoloogia osakonna juhataja","+372 665 0670","Reet.Roosalu@maaamet.ee","0",""
"26-01-2016","bc891103-ec80-4c27-96ec-e7614acd929f","28-01-2016","et","Keskkonnaregistri maardlate nimistu andmete väljastamine","1","","MAA-015","keskkonnaregistri maardlate nimistu andmete väljastamine","Maapõu","Dokumentide üleandmine","Keskkonnaministeeriumi haldusala","Maa-amet","Geoloogia osakond","Reet Roosalu","Geoloogia osakonna juhataja","+372 665 0670","Reet.Roosalu@maaamet.ee","0",""
"27-01-2016","60008786-a31a-47bf-87b3-83e8576ee0f6","28-01-2016","et","Toetuse taotluse esitamine","1","Kultuurimälestise omanikule või valdajale riigieelarvest toetuse andmise TAOTLUS ","MUIN-001","Kultuurimälestise omanikule või valdajale riigieelarvest toetuse andmise taotlus","Kultuur","Toetus","Kultuuriministeeriumi haldusala","Muinsuskaitseamet","Restaureerimis- ja arendusosakond","Karin Merilo","Nõunik","6403043","karin.merilo@muinas.ee","1","Reformimata riigimaal asuvat mälestist haldab KOV,  siis KOV-i poolt ootame sellekohast infot, et nemad tahavad taotleda toetust sellele mälestisele."
"27-01-2016","3cc3bb72-f07e-417a-8cf4-b5e24c32f38c","28-01-2016","et","Toetuse kasutamise aruande esitamine","1","Kultuurimälestise omanikule või valdajale riigieelarvest toetuse andmise toetuse kasutamise aruanne","MUIN-002","Kultuurimälestise omanikule või valdajale riigieelarvest toetuse andmise toetuse kasutamise aruanne","Kultuur","Aruandlus","Kultuuriministeeriumi haldusala","Muinsuskaitseamet","Restaureerimis- ja arendusosakond","Karin Merilo","Nõunik","6403043","karin.merilo@muinas.ee","1",""
"27-01-2016","f966de7a-9d0e-43de-a228-645763d7e784","28-01-2016","et","Eritingimustega taotluste esitamine","1","Kinnismälestise ja muinsuskaitsealal paikneva ehitise muinsuskaitse eritingimuste koostamiseks taotluse esitamine","MUIN-003","Kinnismälestise ja muinsuskaitsealal paikneva ehitise muinsuskaitse eritingimuste koostamiseks taotluse esitamine","Kultuur","Toetus","Kultuuriministeeriumi haldusala","Muinsuskaitseamet","Restaureerimis- ja arendusosakond","Ilme Mäesalu","Ajaloomälestiste peainspektor","6403022","ilme.maesalu@muinas.ee","0",""
"27-01-2016","07714272-d84e-49bc-845f-b92b9966ad7d","28-01-2016","et","Pühakodade programmist (PÜP) toetuse taotlemine","1","Riikliku programmi \"Pühakodade säilitamine ja areng 2014-2018\" toetuste taotlemine","MUIN-004","Riikliku programmi \"Pühakodade säilitamine ja areng 2014-2018\" toetuste taotlemine","Kultuur","Toetus","Kultuuriministeeriumi haldusala","Muinsuskaitseamet","Restaureerimis- ja arendusosakond","Sille Sombri","Koordinaator","6403068","sille.sombri@muinas.ee","1",""
